DERRAME DE HIDROCARBUROS	BOYACA[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	CASANARE[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	CESAR[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	CUNDINAMARCA[DERRAME DE HIDROCARBUROS]	40
DERRAME DE HIDROCARBUROS	NARINO[DERRAME DE HIDROCARBUROS]	10
DERRAME DE HIDROCARBUROS	NORTE DE SANTANDER[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	PUTUMAYO[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	SANTANDER[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	TOLIMA[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	VALLE DEL CAUCA[DERRAME DE HIDROCARBUROS]	0
DERRAME QUIMICO	BOGOTA, D.C.[DERRAME QUIMICO]	0
DERRAME QUIMICO	TOLIMA[DERRAME QUIMICO]	1
DESLIZAMIENTO	AMAZONAS[DESLIZAMIENTO]	299
DESLIZAMIENTO	ANTIOQUIA[DESLIZAMIENTO]	34011
DESLIZAMIENTO	ARAUCA[DESLIZAMIENTO]	0
DESLIZAMIENTO	ATLANTICO[DESLIZAMIENTO]	21264
DESLIZAMIENTO	BOGOTA, D.C.[DESLIZAMIENTO]	6449
DESLIZAMIENTO	BOLIVAR[DESLIZAMIENTO]	10220
DESLIZAMIENTO	BOYACA[DESLIZAMIENTO]	122388
DESLIZAMIENTO	CALDAS[DESLIZAMIENTO]	46144
DESLIZAMIENTO	CAQUETA[DESLIZAMIENTO]	643
DESLIZAMIENTO	CASANARE[DESLIZAMIENTO]	4580
DESLIZAMIENTO	CAUCA[DESLIZAMIENTO]	202758
DESLIZAMIENTO	CESAR[DESLIZAMIENTO]	7072
DESLIZAMIENTO	CHOCO[DESLIZAMIENTO]	9760
DESLIZAMIENTO	CORDOBA[DESLIZAMIENTO]	160
DESLIZAMIENTO	CUNDINAMARCA[DESLIZAMIENTO]	31135
DESLIZAMIENTO	GUAINIA[DESLIZAMIENTO]	5
DESLIZAMIENTO	HUILA[DESLIZAMIENTO]	30809
